phi,T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
2.8923076923076922,1072.0912690149678,0.31138218026564995,7.653635441766339e-09,1.1394138368806842e-19,8.799895178347274e-21,4.105333246889892e-12,0.044948930225962594,5.378840244030934e-24,2.8300847243195584e-20,2.4525784782577585e-28,4.679731445558931e-25,2.5231521120184886e-18,1.8100690281704794e-20,2.798179085110525e-10,0.0006313397104053685,0.15400771549505626,0.024157826969409546,2.0403930744311855e-11,2.5442135937256697e-08,3.0356421933265714e-15,9.187531448438457e-18,1.8441550240047466e-10,4.717389199740304e-23,4.320451483366261e-11,7.187336125710924e-17,1.5374430023242666e-09,3.916676919180803e-15,4.0859955362906994e-10,7.220078300240709e-18,4.934690115725644e-11,2.40629560484092e-17,0.4648719717047613,0.0,8.260825646166118e-21,8.9978967455678e-16,3.738184183985935e-17,5.6388886620781375e-12
2.9846153846153847,1035.5226988376812,0.32017322624458133,3.2137603523880154e-09,1.3453778715093461e-20,9.097548567038727e-22,1.1492767107078125e-12,0.03972426506707639,5.44259552341806e-25,5.270648421537731e-21,2.8615997727759583e-29,9.022004566829065e-26,1.1275207523296226e-18,6.994226073844201e-21,3.403880126463251e-10,0.0019198407381846778,0.1558803058619208,0.024068419640370913,1.1570272205345596e-11,2.7082230280456445e-08,2.2552916072492216e-15,6.114632405843482e-18,2.9934744725718946e-10,2.0722102085474027e-23,7.423892128215503e-11,9.677682905318886e-17,5.69777949824769e-09,1.1458279886672515e-14,2.747247571948434e-09,4.789504856012762e-18,8.209475745205882e-11,2.397103773026237e-17,0.4582339028820332,0.0,5.483061859821048e-20,1.3823773806466718e-14,4.818234160523737e-17,1.5998804605943274e-11
3.076923076923077,1008.6719870774621,0.3256414181484253,1.6296937860659481e-09,2.5526165072072713e-21,1.5630784146681552e-22,4.264766183948101e-13,0.03605287746594596,9.171659856025479e-26,1.426376164145995e-21,5.309455603652436e-30,2.4703961126963055e-26,5.934253628432453e-19,3.2862116501481917e-21,3.90460434329514e-10,0.004491285185123796,0.1568071049351285,0.02404000736608489,7.38768733820706e-12,2.8198261791151596e-08,1.7694091321230549e-15,4.40281074707147e-18,4.31078259941612e-10,1.0705566613951081e-23,1.1093396681135441e-10,1.1923242858778485e-16,1.5432089665323645e-08,2.5739359345424467e-14,1.1786455046569688e-08,3.429591578404471e-18,1.2018931868935374e-10,2.3526379446997885e-17,0.45296724875682404,0.0,2.3052767408377995e-19,1.1162266516390548e-13,5.76527801264558e-17,3.5351871747474827e-11
3.169230769230769,990.1373489163068,0.32834447017784035,9.964824278548174e-10,7.733949888214328e-22,4.43286936596688e-23,2.0924428793934845e-13,0.033662592123333265,2.5595711753744343e-26,5.592557613746637e-22,1.5596776649554996e-30,9.590376832467903e-27,3.68453180842527e-19,1.879852189848743e-21,4.2461076151799975e-10,0.008153768283462336,0.15692721663746614,0.024076252505754937,5.314513568835732e-12,2.8814586767898005e-08,1.4710662299450207e-15,3.440658315559386e-18,5.544377908943405e-10,6.5138575192425496e-24,1.450188833728945e-10,1.3530753219500465e-16,3.0863543189224574e-08,4.488298830440562e-14,3.2724316704779703e-08,2.656297309944428e-18,1.5569284483974163e-10,2.283713176022017e-17,0.4488356055260085,0.0,6.239423595950255e-19,4.829829366364933e-13,6.44260355464957e-17,6.139179451996707e-11
3.2615384615384615,976.8843642544294,0.329338696301316,6.920487079599047e-10,3.2198437615826808e-22,1.766640557679222e-23,1.2414134488553923e-13,0.03206336125733219,1.0064150109768063e-26,2.8220494280358135e-22,6.262150165344215e-31,4.722926205493042e-27,2.5623141152760985e-19,1.230537342588675e-21,4.4592819385865475e-10,0.012482006394966952,0.15654245380406637,0.024158475624571043,4.148290442466475e-12,2.9099026133323505e-08,1.2737711487885232e-15,2.8460953599844563e-18,6.614735479892539e-10,4.433821878213411e-24,1.7334370846697772e-10,1.4545968777848102e-16,5.033608748803368e-08,6.605027945034158e-14,6.778457083666772e-08,2.1719719976696686e-18,1.8581912183022416e-10,2.2028135519622703e-17,0.4454148571430491,0.0,1.256191618361331e-18,1.3727987515189834e-12,6.883672099283854e-17,9.068778678774536e-11
3.353846153846154,966.8140459578848,0.3293317663852422,5.20530442800374e-10,1.6353158262926782e-22,8.710124954319756e-24,8.295454789773449e-14,0.0309300480790595,4.904177770809812e-27,1.667814028356212e-22,3.057686295528565e-31,2.699948346506635e-27,1.9136925929078604e-19,8.767632264476094e-22,4.584546195731904e-10,0.017184852734639718,0.15586056282515398,0.024270198274818692,3.4084485936434366e-12,2.9180239459171655e-08,1.1318804542895405e-15,2.4406899779481094e-18,7.533694435767706e-10,3.2387593480359968e-24,1.9601561148749085e-10,1.51265867019157e-16,7.23129485933231e-08,8.748785297930482e-14,1.1700914385483812e-07,1.837880537200581e-18,2.1078889075076153e-10,2.1173150660261352e-17,0.4424223509318595,0.0,2.104253835804596e-18,3.0038319723191125e-12,7.15558254531862e-17,1.2115151183947494e-10
3.4461538461538463,958.749917659142,0.32871387198952395,4.122332232330351e-10,9.442546281701226e-23,4.9263517287995515e-24,5.985834044860298e-14,0.030084269552060523,2.7447421286782168e-27,1.0915584298572557e-22,1.6942650214595182e-31,1.699787628874975e-27,1.4969960259886156e-19,6.599964786367911e-22,4.650292883100095e-10,0.022100657234153446,0.15499798384448327,0.024400885942525694,2.895200214517554e-12,2.9133743991457004e-08,1.0229823142674193e-15,2.142783742055892e-18,8.329190560220267e-10,2.4767908935014873e-24,2.1391645485671906e-10,1.5402378965692986e-16,9.575455370259258e-08,1.0831993326053306e-13,1.7964629728986808e-07,1.5902974886969583e-18,2.314545425334342e-10,2.0310067673945263e-17,0.4397020245867545,0.0,3.1322964382021004e-18,5.555256345740506e-12,7.309684631257582e-17,1.5173116033494272e-10
3.5384615384615388,952.0288107689393,0.3277021764027991,3.381364324922857e-10,5.949601713515448e-23,3.0589597118485813e-24,4.5510618919596295e-14,0.029427018574365093,1.6879266577573037e-27,7.657699180089863e-23,1.0232807561376855e-31,1.142895576383262e-27,1.208712962256967e-19,5.158426963794229e-22,4.674760775367811e-10,0.027139351874997705,0.15402023299506137,0.02454410169033037,2.5156673339879935e-12,2.900326496745442e-08,9.35399739285415e-16,1.911796931127104e-18,9.025687312583802e-10,1.9545089519514604e-24,2.279227012297952e-10,1.546370408821277e-16,1.199853592972746e-07,1.2812925621429752e-13,2.5475204182404084e-07,1.3973342887098338e-18,2.48615275985012e-10,1.9458343082062725e-17,0.43716671234330434,0.0,4.304380558685814e-18,9.166664047717535e-12,7.380444831061798e-17,1.818996198634354e-10
3.6307692307692307,946.2563118996463,0.3264243566704234,2.8441751527305473e-10,3.9900661831836957e-23,2.0303943611894074e-24,3.5919196453687613e-14,0.028900167872311377,1.1102911514516424e-27,5.645332279371669e-23,6.573615127230501e-32,8.055489468835788e-28,9.984103278932787e-20,4.1419906186382816e-22,4.669813123756056e-10,0.032248111989118464,0.15296612796611403,0.024695803622593337,2.221727104681014e-12,2.8815263682629617e-08,8.62538892545286e-16,1.7256080820570616e-18,9.641923016006996e-10,1.5776287863009136e-24,2.3875784821506526e-10,1.537243686853916e-16,1.4455700282428582e-07,1.4672691077013714e-13,3.4138780500336737e-07,1.2414507625818385e-18,2.629094267032625e-10,1.8628178157294898e-17,0.43476491467437245,0.0,5.588161165707696e-18,1.3945952111383595e-11,7.39094723879982e-17,2.1138533293437544e-10
3.723076923076923,941.1840540213402,0.324959924544468,2.437593868366297e-10,2.803158831821879e-23,1.4162307808990168e-24,2.914886821853399e-14,0.02846753435286614,7.678502563258022e-28,4.318267068522766e-23,4.421915771941402e-32,5.881219949000391e-28,8.388750062091049e-20,3.393668720710857e-22,4.6434308138622897e-10,0.03739421498353214,0.1518599806757404,0.024853344878156422,1.9861107114253602e-12,2.8586598862043682e-08,8.003947447046872e-16,1.5711537444151312e-18,1.0191959768190346e-09,1.295220121218879e-24,2.469960526786898e-10,1.517167807823896e-16,1.6916290885557387e-07,1.6404119460651792e-13,4.3867808369657633e-07,1.1121817439650529e-18,2.748319888785e-10,1.7824923938704998e-17,0.43246436162631613,0.0,6.95558381973675e-18,1.9976070841552425e-11,7.357063171411196e-17,2.400465134445064e-10
3.8153846153846156,936.6475228294353,0.32336096281293214,2.1195620056358551e-10,2.0410488359883915e-23,1.0262823003662524e-24,2.4166779126883094e-14,0.028105407988917776,5.519007585690761e-28,3.3983046491439205e-23,3.0821521411556514e-32,4.412206762281625e-28,7.142021477034037e-20,2.8243522685881395e-22,4.601172602264102e-10,0.04255639894434555,0.15071778317822176,0.02501492039193802,1.792219045317994e-12,2.832852224961606e-08,7.463819740946944e-16,1.440197966315292e-18,1.0686446042525396e-09,1.0774821254704503e-24,2.53091808928729e-10,1.4892149999032557e-16,1.9358802963082149e-07,1.8006287051537638e-13,5.458223182543438e-07,1.0028554275171218e-18,2.847682842895343e-10,1.7051255618077292e-17,0.43024375636906814,0.0,8.382667860051966e-18,2.7320169309800904e-11,7.290037626472422e-17,2.6781089709922685e-10
3.9076923076923076,932.53298195478,0.3216630663845409,1.8642802947792494e-10,1.5288343474696795e-23,7.664991757223906e-25,2.0378747506562224e-14,0.027797566022532735,4.089704599630699e-28,2.7350637027807595e-23,2.2097923118931722e-32,3.382426443899043e-28,6.144904723647604e-20,2.3799803471168174e-22,4.5470311076983563e-10,0.04772029178202745,0.14955049750766308,0.0251792547219599,1.629350523231682e-12,2.8048845573764444e-08,6.987460566661927e-16,1.32726493804692e-18,1.1133585374601412e-09,9.05846015714332e-25,2.5740790966785244e-10,1.4556226594882408e-16,2.1767868391135156e-07,1.9481684703294224e-13,6.620921269313876e-07,9.08983988310916e-19,2.930223098187894e-10,1.6308305939169045e-17,0.4280884131241837,0.0,9.84904899304036e-18,3.602546464990854e-11,7.198059455493861e-17,2.9464529733700385e-10
4.0,928.7589262419312,0.31989143625994065,1.655074706752928e-10,1.1717394894466249e-23,5.866306560108335e-25,1.7421925276698147e-14,0.02753250075414717,3.1062944172707626e-28,2.2416138402616755e-23,1.6210711390759643e-32,2.6389380486849347e-28,5.332559260218935e-20,2.0259635457308389e-22,4.4839495693454853e-10,0.05287586186639637,0.1483658994797631,0.02534541913473853,1.4902765199681658e-12,2.7753173838368468e-08,6.562461141929053e-16,1.2285521801011745e-18,1.1539816986578216e-09,7.6814635288136865e-25,2.602371972533279e-10,1.4180499014011823e-16,2.4132377695072876e-07,2.0834678365536905e-13,7.868243760576179e-07,8.274138890186536e-19,2.9983764257730573e-10,1.5596289074055974e-17,0.4259878239073459,0.0,1.1337497062928679e-17,4.612618555094195e-11,7.087233488377523e-17,3.20539356238951e-10
