grid,velocity,T,density,X_H,X_H2,X_O,X_O2,X_H2O,X_OH,X_H2O2,X_HO2,X_AR,X_N2
0.027930664062500006,3.3805837088958777,450.1517222890349,0.5857231934878738,0.00040129515995500115,0.26467282581065626,2.0038919429025665e-05,0.14985535973642292,0.008051894966569374,0.0004697573533623402,0.00014401608547395358,0.0002873158132036096,0.0,0.5760974961549277
0.027931640625000004,3.4129539297968647,454.6857862987624,0.5801678916566392,0.000435073812895893,0.2640726065625495,2.1350123555913287e-05,0.14977420545030615,0.008397141959254987,0.0004943789283790625,0.00014895220696390984,0.0002854158079742189,0.0,0.5763708751481204
0.027932617187500005,3.4457573138981954,459.2820103949468,0.5746447312829995,0.00047098182919297983,0.2634654649383743,2.272801472458725e-05,0.14968871281557314,0.008751511030557813,0.0005193153648369516,0.00015392909376180797,0.0002832295443003545,0.0,0.5766441273686781
0.027933593750000006,3.4789759288344473,463.9380417448892,0.5691577999240301,0.0005090882121387625,0.26285146697959083,2.417473323636665e-05,0.14959889466088008,0.009114972311498945,0.0005444954446599916,0.00015893669228150324,0.00028077911215533736,0.0,0.5769171918535582
0.027935546875000005,3.546613524671543,473.42128111632115,0.5583033707314995,0.0005916428144616652,0.2616096440185331,2.726434162098894e-05,0.14940744129663983,0.009864957164058212,0.00059509902218152,0.00016895854101598205,0.00027518346121987655,0.0,0.5774598093402687
0.027937500000000004,3.6156634786720874,483.11102262094465,0.5476411997513436,0.0006836359710643554,0.2603418047765376,3.064842765934428e-05,0.14919983842341972,0.010649324486501473,0.0006457850128930077,0.00017896612030432325,0.0002688273481762128,0.0,0.5780011694334439
0.027939453125000003,3.685982024409503,492.98829675551036,0.5371936900632264,0.0007855048620086587,0.2590485117469409,3.4347144479432665e-05,0.14897646402952144,0.011467529143186158,0.0006959938159669034,0.00018886854640678442,0.00026187425479194795,0.0,0.5785409064566978
0.027941406250000002,3.757426926887933,503.03428180681885,0.5269793195085529,0.0008976339752663831,0.2577303451057486,3.838331537046327e-05,0.1487377720628486,0.012318937103839403,0.0007451901208771948,0.00019857339001596054,0.0002544736178030245,0.0,0.5790786913082304
0.027943359375000004,3.829859080840554,513.2305181929144,0.5170128307776014,0.0010203521651463614,0.25638789756197944,4.2783084817240376e-05,0.14848427294354752,0.013202837858684263,0.0007928791218331539,0.00020798936292093948,0.00024675901383393485,0.0,0.5796142288872371
0.027945312500000003,3.9031438718739997,523.5590918825671,0.5073054823728113,0.0011539313773363104,0.25502176898165463,4.757656876835554e-05,0.14821651389507787,0.014118457961904264,0.0008386195490893896,0.00021702884163034858,0.0002388474986879903,0.0,0.5801472553258508
0.027947265625000002,3.9771523007668046,534.0027867575308,0.4978653405188505,0.0012985869254590902,0.2536325608874953,5.279847751008488e-05,0.1479350599270118,0.015064975573847663,0.0008820332231502275,0.00022561009779753315,0.00023083980879515934,0.0,0.5806775350789329
0.027949218750000004,4.051761877583943,544.54520663848,0.4886975948157336,0.00145447914329776,0.2522208709592935,5.848868625460658e-05,0.14764047612354125,0.01604153574485039,0.0009228111145655749,0.00023365914530535788,0.000222821154867854,0.0,0.5812048579280237
0.027951171875000003,4.126857297229724,555.1708683738872,0.4798048833663973,0.0016217161950579642,0.2507872876715482,6.469273150889504e-05,0.14733331170244032,0.01704726608748473,0.000960716114734623,0.00024111115450582097,0.000214862382688885,0.0,0.5817290359600306
0.027953125000000002,4.202330911927387,565.8652679272438,0.47118761599064607,0.001800357802764887,0.2493323852055698,7.146221510105458e-05,0.14701408613086842,0.01808129242856212,0.000995582884898749,0.0002479114209963092,0.00020702132814379563,0.0,0.5822499005830948
0.027955078125,4.278083019034698,576.6149218103089,0.46284428680220263,0.001990419643371176,0.24785671876420734,7.88551020346269e-05,0.14668327742987824,0.019142754018192806,0.0010273152524518628,0.000254015906636956,0.0001993442429397012,0.0,0.5827672996402873
0.02795703125,4.354021984656491,587.4073865065373,0.45477176978854694,0.0021918781757790727,0.24636082040037646,8.693590278551035e-05,0.146341312675109,0.020230817895703437,0.0010558816722562514,0.00025939139295319416,0.00019186720857762213,0.0,0.5832810946764594
0.027958984375000002,4.430064224708558,598.2312587094175,0.44696559306204775,0.0024046756766224475,0.24484519544848474,9.57757349736949e-05,0.1459885606081552,0.021344692062528987,0.00108130927513347,0.00026401530152768844,0.00018461748740111728,0.0,0.5837911584051727
0.0279609375,4.506134065461042,609.0761592702263,0.4394201891420576,0.0026287252901006125,0.24331031962274804,0.00010545226332741958,0.1456253262093689,0.022483637180762833,0.0011036769965146005,0.00026787524324044275,0.00017761478157628065,0.0,0.5842973724123609
0.027962890625,4.582163505216684,619.9327037171583,0.4321291199976379,0.002863915928320953,0.24175663682061138,0.00011604952037431139,0.14525184704417915,0.023646976593586253,0.001123108225632104,0.00027096835954686885,0.00017087238543094524,0.0,0.5847996251223181
0.027964843750000003,4.658091897748741,630.7924620852069,0.4250852766575651,0.003110116891711527,0.24018455764492344,0.0001276576132676892,0.14486829117662794,0.024834104542276438,0.0011397633489115277,0.0002733005158755074,0.0001643982257270035,0.0,0.5852978100406789
0.027966796875,4.733865576587281,641.6479106035642,0.41828105400936905,0.0033671821118693925,0.23859445863626597,0.00014037232456598625,0.14447475644069563,0.02604449252812061,0.0011538324882664017,0.000274885401141293,0.0001581957899649085,0.0,0.5857918242791098
0.02796875,4.809437437336861,652.4923775428408,0.4117085019988148,0.0036349539499354482,0.23698668218801672,0.00015429461664372195,0.1440712708676888,0.027277693832106997,0.0011655286620676744,0.0002757435795943899,0.00015226494610137356,0.0,0.586281567357845
0.027970703125,4.884766493079201,663.3199852479087,0.4053594548408083,0.003913266511012702,0.2353615371017555,0.00016953005076437787,0.14365779408271595,0.028533346258424623,0.001175081528255683,0.000275901532800552,0.00014660265902565397,0.0,0.5867669402752447
0.02797265625,4.959817415710799,674.1255900935421,0.39922564009521383,0.00420194845860044,0.2337192997294044,0.00018618813274648755,0.1432342195019645,0.029811173208972003,0.0011827318084485351,0.0002753907212500034,0.00014120361033602378,0.0,0.5872478448282775
0.027974609375,5.034560073882086,684.9047218123351,0.3932987695797197,0.004500825332157497,0.23206021564107335,0.00020438159766326407,0.1428003771829077,0.03111098322530761,0.0011887264406880032,0.00027424668743808754,0.00013606072866684067,0.0,0.5877241831640975
0.0279765625,5.108969076141907,695.6535233709943,0.38757061411419996,0.004809721385810114,0.23038450175347053,0.0002242256461961207,0.1423560372000011,0.032432668153006876,0.0011933144672911613,0.0002725082155579101,0.0001311656381364916,0.0,0.5881958575405297
0.027978515625,5.183023326009384,706.3686923206759,0.38203306404188636,0.005128460977163823,0.2286923488523181,0.00024583714517175504,0.14190091343780223,0.03377620009274383,0.0011967436329909326,0.0002702165573279676,0.00012650903239148806,0.0,0.5886627702720898
0.02798046875,5.256705594029137,717.0474243238999,0.37667817737361414,0.005456869542547005,0.22698392444328724,0.00026933380450125974,0.14143466771116397,0.035141627304149416,0.0011992576465226655,0.0002674147289583994,0.00012208098106243794,0.0,0.5891248238378076
0.027982421875,5.330002110454962,727.687359370677,0.3714982172680193,0.005794774199331802,0.22525937586855946,0.0002948333422584064,0.14095691413787562,0.036529069224600634,0.0012010940452772297,0.00026414688076718465,0.00011787117387165905,0.0,0.5895819211274581
0.027984375,5.402902181064363,738.2865310410701,0.3664856804064189,0.006142004017615131,0.22351883363012776,0.00032245264902198436,0.1404672237029693,0.03793871075693725,0.001202482597095512,0.0002604577383728408,0.00011386910437964679,0.0,0.5900339658034806
0.027986328125,5.47539782776603,748.8433190548955,0.36163331765433854,0.006498390002722957,0.22176241486599263,0.000352306961900662,0.13996512896631635,0.03937079596900326,0.0012036441761334427,0.00025639211256965117,0.00011006418878519799,0.0,0.5904808627565757
0.02798828125,5.547483455216042,759.3564052828897,0.35693414822430747,0.006863764826610336,0.2199902269311909,0.0003845090578983089,0.13945012887698974,0.04082562133503176,0.0012047900634548031,0.0002519944737830814,0.00010644580175101119,0.0,0.59092251863329
0.027990234375,5.619155544795033,769.8247333964174,0.3523814683622309,0.0072379623264403154,0.2182023710800745,0.0004191684745181568,0.13892169369047022,0.04230352858765608,0.0012061216544950104,0.0002473085863909841,0.00010300318333211123,0.0,0.5913588424166227
